AS17676:0.147334 0.144879
AS56288:0.202151 0.196173
AS24473:0.493392 0.491608
AS19262:0.327791 0.284889
AS29838:0.008732 0.005058
AS13354:0.341030 0.322428
AS20473:0.091165 0.079431
AS20738:0.020619 0.011104
AS47218:0.194064 0.094857
AS47218:0.107476 0.105395
AS16019:0.247625 0.196685
AS21415:0.061808 0.059053
AS13213:0.002908 0.002226
AS20632:0.061127 0.060615
AS5602:0.282651 0.178106
AS5602:0.180187 0.178451
AS20860:0.003829 0.002182
AS20860:0.364685 0.353252
AS20860:2.069582 0.573773
AS12452:0.077419 0.072296
AS4589:0.004544 0.002683
AS50240:0.181852 0.055276
AS50760:0.375569 0.069581
AS50600:0.070160 0.068623
AS50387:0.196466 0.194531
AS35662:0.010501 0.005501
AS35662:0.122818 0.004773
AS29550:2.214110 3.394999
AS29550:1.480652 0.373648
AS29550:2.198104 0.423579
AS29550:0.006950 0.002403
AS196929:0.036258 0.027171
AS35236:0.146132 0.021968
AS50245:0.802940 0.132776
AS50245:0.131293 0.132374
AS50463:0.197952 0.060631
AS15418:2.160914 3.416519
AS15418:1.927224 0.382995
AS15418:2.113280 3.349325
AS15418:0.026812 0.006658
AS15418:0.141757 0.139318
AS51464:0.059167 0.051257
AS51464:0.052845 0.050873
AS196894:0.125714 0.114389
AS196894:0.115244 0.106965
AS196894:1.899690 0.114295
AS29479:0.033032 0.027809
AS31727:0.017653 0.006139
AS50597:5.059985 5.055919
AS3320:0.208457 0.199955
AS35617:0.052989 0.036979
AS52201:0.062067 0.057139
AS49830:0.152383 0.062846
AS49830:0.071747 0.071010
AS38912:0.161718 0.045062
AS50059:11.765500 12.778050
AS16371:0.185168 0.181825
AS16265:0.014057 0.009641
AS50149:4.873548 4.853669
AS50223:0.139765 0.133824
AS48533:0.055626 0.055092
AS35573:0.044483 0.042572
AS31261:0.611122 0.608721
AS15830:0.007123 0.002048
AS47215:0.170565 0.168510
AS196854:0.244714 0.121249
AS50471:5.055547 4.857047
AS35352:0.209712 0.207506
AS45758:0.164986 0.158907
AS45758:0.173241 0.161406
AS45758:0.160953 0.154610
AS45758:0.171648 0.166071
AS4847:0.475546 0.308099
AS37986:0.279284 0.265529
AS46015:4.996263 5.004074
AS45668:0.603728 0.333182
AS38901:0.183487 0.158708
AS4691:0.267395 0.153033
AS45855:5.040062 5.016343
AS38652:0.065561 0.016294
AS38193:1.009879 0.162979
AS4538:0.048241 0.048022
AS56041:0.280202 0.244384
AS38544:0.183431 0.164881
AS56041:0.255949 0.244863
AS2510:0.891309 0.285584
AS2510:0.144678 0.127647
AS17884:0.179014 0.125482
AS23884:0.231233 0.229679
AS131215:0.194877 0.171357
AS45676:0.131684 0.130308
AS38676:4.915282 4.931878
AS45773:1.311943 0.819651
AS45773:5.074065 5.082773
AS45773:0.304495 0.300509
AS45773:5.096679 5.110558
AS45773:0.328148 0.324096
AS2516:0.147448 0.145309
AS2514:0.151597 0.149657
AS2514:4.916881 4.934183
AS2514:0.287353 0.151660
AS2514:0.388146 0.152361
AS2514:0.152249 0.151747
AS45839:0.230319 0.219449
AS23671:0.523126 0.284091
AS23671:0.279118 0.229343
AS45820:0.418635 0.281847
AS6619:0.149205 0.148651
AS17971:0.375844 0.373663
AS23637:0.004116 0.002993
AS45634:0.107538 0.105566
AS23637:0.005511 0.002653
AS23637:0.004517 0.003114
AS17621:0.845739 0.346577
AS17621:5.272533 5.021669
AS45538:0.404997 0.325420
AS9371:0.013182 0.011864
AS9371:0.013316 0.012109
AS9371:0.019170 0.010962
AS9371:0.011992 0.010324
AS9371:0.012386 0.010995
AS9371:0.010168 0.008580
AS9371:0.010869 0.010392
AS9371:0.015777 0.013790
AS9371:0.008974 0.007544
AS9371:0.011374 0.003729
AS9371:0.017246 0.014112
AS9371:0.012929 0.010378
AS9371:0.010851 0.007271
AS9371:0.009003 0.007630
AS9371:0.012682 0.008624
AS9371:0.018251 0.014847
AS9371:0.013596 0.011151
AS9371:0.036916 0.013250
AS45538:0.328969 0.207142
AS17623:0.574774 0.350188
AS4134:0.288564 0.266544
AS4134:0.231022 0.229999
AS4670:0.159361 0.159769
AS4670:0.284906 0.165309
AS4134:0.540265 0.336882
AS2516:0.260988 0.245622
AS2516:1.514374 0.303901
AS2516:0.160218 0.142361
AS2516:0.175025 0.152289
AS2516:0.184546 0.161178
AS2516:0.160031 0.142881
AS2516:4.894972 4.907079
AS17920:0.463949 0.448524
AS9919:4.986870 4.965077
AS24557:0.006550 0.002375
AS24438:1.787141 0.232381
AS45916:0.203915 0.168527
AS24557:0.244837 0.005121
AS24557:0.123884 0.005158
AS4134:0.254035 0.253397
AS9304:0.196115 0.196079
AS38642:0.156308 0.154092
AS45496:0.297985 0.282887
AS4837:0.346905 0.294930
AS17506:0.150882 0.149122
AS17506:0.152803 0.150775
AS17506:5.014233 5.029813
AS17506:0.154414 0.152947
AS17506:0.153129 0.151431
AS17506:0.153626 0.150844
AS17506:5.013550 5.030517
AS17506:0.248670 0.247149
AS17506:0.154216 0.152749
AS17506:0.159082 0.155260
AS17506:0.154047 0.152544
AS17506:0.151429 0.150101
AS17506:0.156634 0.160317
AS17506:0.153428 0.150818
AS17506:0.143333 0.142028
AS17506:0.152401 0.151463
AS17506:0.154779 0.152798
AS17506:5.106381 5.025892
AS17506:0.155486 0.153235
AS17506:5.003689 5.013918
AS17506:0.160822 0.158644
AS17506:0.205258 0.142251
AS17506:0.153071 0.151507
AS17506:0.152653 0.151238
AS17506:5.020180 5.035860
AS17506:0.152151 0.150158
AS17506:0.159547 0.157264
AS17506:0.336733 0.264504
AS17506:0.157433 0.156297
AS17506:0.155803 0.155495
AS17506:5.020733 5.036935
AS17506:0.156296 0.151557
AS17506:5.024443 5.038330
AS45486:0.675885 0.678993
AS45486:0.610273 0.623227
AS9737:0.828577 0.229832
AS9737:0.268473 0.250180
AS4538:0.039095 0.038556
AS45508:0.166654 0.165697
AS17809:0.291392 0.248386
AS45577:0.178468 0.178133
AS24238:0.191542 0.179191
AS45577:0.186172 0.176663
AS4847:0.569989 0.400325
AS4808:0.426333 0.366050
AS4847:5.345828 5.192430
AS17806:1.289776 0.235003
AS17806:0.726891 0.229845
AS17806:5.405805 5.096982
AS17806:0.620721 0.233659
AS17462:0.406334 0.167260
AS17462:0.286890 0.166646
AS4713:0.192988 0.182990
AS4713:0.189336 0.186933
AS4713:0.199094 0.196915
AS4713:0.308066 0.298877
AS4713:1.095079 0.314172
AS4713:0.182992 0.180874
AS4713:0.188008 0.185845
AS4713:0.157135 0.156969
AS4713:0.168642 0.165697
AS4713:0.168258 0.164735
AS10126:0.033841 0.032654
AS38496:0.584569 0.230820
AS45219:2.190873 3.021205
AS45219:2.123317 0.479152
AS38690:0.483161 0.400185
AS38690:0.444408 0.393715
AS45203:0.272963 0.275287
AS10021:0.160860 0.161663
AS3462:0.213806 0.203117
AS3462:0.236239 0.219459
AS3462:0.237136 0.229510
AS3462:0.226301 0.223865
AS3462:0.242600 0.227398
AS3462:6.993810 0.208418
AS3462:0.208631 0.207394
AS3462:0.193762 0.190632
AS4761:0.310310 0.298230
AS18002:0.217446 0.214174
AS45769:0.270078 0.264398
AS4812:5.125202 5.123264
AS4812:5.094139 5.099904
AS4812:0.247581 0.228624
AS4812:0.226371 0.202439
AS4755:5.302372 5.119009
AS4755:1.013987 0.971911
AS4755:0.247901 0.247049
AS4755:0.265636 0.256459
AS4755:8.256697 7.881335
AS4755:0.345724 0.309337
AS45815:0.216171 0.211386
AS29550:4.874387 4.885276
AS17506:5.205346 5.028995
AS17506:15.559963 15.613527
AS38186:0.273130 0.264013
AS9686:1.071037 1.067516
AS9597:3.324149 0.139026
AS9597:0.137352 0.137369
AS4538:0.270714 0.233266
AS4538:4.535783 4.357410
AS9381:0.732536 0.240609
AS9381:1.141634 0.235003
AS9381:5.102283 5.115226
AS9381:0.265557 0.239105
AS9381:0.266263 0.233057
AS38676:5.193950 5.050347
AS45433:5.235315 5.146096
AS2519:0.131046 0.128101
AS4134:0.236372 0.216475
AS4134:0.286322 0.280317
AS4538:4.979574 4.894146
AS18101:0.430567 0.152284
AS18101:0.294175 0.142334
AS17941:0.118683 0.002100
AS38794:0.313431 0.140012
AS38794:0.744093 0.142006
AS3758:0.209239 0.208457
AS9416:0.164556 0.162349
AS17941:0.010536 0.003823
AS38731:0.367642 0.286098
AS17598:0.217585 0.171516
AS24218:5.187952 5.094160
AS3758:0.211864 0.208253
AS38546:2.421866 3.523666
AS38107:5.031872 5.048927
AS38107:0.186325 0.176494
AS38107:0.183028 0.182182
AS38107:0.186983 0.176919
AS23661:0.005355 0.002558
AS38633:0.013803 0.012923
AS38633:0.016874 0.016374
AS38548:0.390742 0.264865
AS38501:15.499889 15.491793
AS24134:0.211843 0.206460
AS24134:5.092034 5.089209
AS4812:5.181366 5.087449
AS4812:0.508863 0.292793
AS9443:0.280734 0.231308
AS56049:0.179389 0.178843
AS4134:0.223256 0.221211
AS4837:0.443851 0.263499
AS4134:0.229724 0.227743
AS4760:0.185988 0.156266
AS24381:5.074657 5.089630
AS9658:5.129266 5.140028
AS9658:0.324219 0.275940
AS4755:0.452733 0.438148
AS4134:0.250965 0.246568
AS2514:0.156068 0.154586
AS2514:0.283211 0.165170
AS2514:0.171503 0.168751
AS2514:0.158873 0.156978
AS9298:12.771337 12.266326
AS9298:0.403992 0.252217
AS9298:0.315531 0.275031
AS17563:0.382758 0.167868
AS4809:0.488630 0.465225
AS4007:0.198418 0.195332
AS38496:0.338078 0.212438
AS18059:0.216576 0.118593
AS38502:0.681220 0.165063
AS7679:0.029129 0.027183
AS7679:0.185978 0.182581
AS17451:0.240625 0.099223
AS38507:0.259074 0.239959
AS23756:0.498502 0.254666
AS38614:0.251566 0.245673
AS37916:4.973901 4.992128
AS24400:0.286254 0.270721
AS23881:0.211756 0.181694
AS38600:0.387630 0.246708
AS23670:0.192091 0.182763
AS23639:0.152104 0.150475
AS9829:0.422860 0.260742
AS4134:0.429573 0.296260
AS24557:4.964318 4.982543
AS38625:5.235025 5.248948
AS24446:0.879727 0.179304
AS10201:0.444682 0.185179
AS17676:0.138937 0.137558
AS17676:0.138685 0.132511
AS9260:0.521746 0.331056
AS38107:12.185220 12.183449
AS38107:0.187032 0.178393
AS38107:0.305335 0.303487
AS38803:0.251759 0.216757
AS4134:0.368500 0.338151
AS4134:0.284853 0.269895
AS24238:0.558558 0.560209
AS24238:2.421481 3.626141
AS45425:0.172392 0.167074
AS45425:0.285407 0.166824
AS9304:0.194368 0.188507
AS9304:0.205575 0.206065
AS9304:0.190911 0.189143
AS4847:0.365410 0.344201
AS4847:0.631403 0.349845
AS4847:0.681998 0.343740
AS4847:0.646371 0.344207
AS131210:0.464116 0.346781
AS2516:0.152213 0.147364
