AS17676:0.297885 0.174935
AS56288:0.165814 0.152586
AS24473:0.345781 0.318145
AS19262:0.321755 0.303820
AS29838:0.097637 0.094445
AS13354:0.305050 0.302799
AS20473:0.225056 0.111021
AS20738:0.148033 0.030370
AS47218:0.277205 0.199486
AS47218:0.206066 0.202341
AS16019:0.278200 0.034703
AS21415:0.167755 0.051379
AS13213:0.105383 0.103374
AS20632:0.292324 0.169054
AS5602:0.309285 0.128613
AS5602:0.337725 0.103511
AS20860:0.209708 0.091484
AS20860:0.441857 0.442853
AS20860:2.368112 3.492242
AS29761:0.319807 0.077486
AS12452:0.287409 0.168666
AS4589:0.113141 0.113096
AS50240:0.383269 0.150580
AS50760:0.265601 0.232956
AS50600:0.437097 0.203884
AS50387:0.273073 0.152437
AS35662:0.213095 0.093349
AS35662:0.212230 0.093254
AS29550:2.078599 0.519747
AS29550:1.839957 0.484810
AS29550:2.343505 3.507321
AS29550:0.109238 0.107440
AS196929:0.197372 0.195309
AS35236:0.229833 0.114553
AS50245:2.348140 0.078434
AS50245:0.194008 0.077291
AS50463:0.443651 0.183579
AS15418:2.185959 0.502334
AS15418:2.158815 0.520156
AS15418:2.306087 3.500719
AS15418:0.272361 0.133400
AS15418:0.383425 0.266016
AS51464:0.158135 0.155123
AS51464:0.182757 0.177584
AS196894:0.360355 0.223564
AS196894:0.453478 0.214204
AS196894:1.696631 0.189208
AS29479:0.149503 0.032492
AS31727:0.294879 0.170194
AS50597:5.080676 4.875545
AS3320:0.477820 0.358433
AS35617:0.261752 0.141395
AS25178:0.221938 0.104903
AS52201:0.176210 0.168076
AS49830:0.345388 0.124594
AS49830:0.245938 0.124845
AS38912:0.368572 0.136578
AS50059:12.444417 14.101624
AS16371:0.346235 0.113498
AS16265:0.344143 0.334895
AS50149:5.372297 5.131561
AS50223:0.219608 0.218696
AS48533:0.148686 0.149199
AS35573:0.152710 0.150089
AS31261:0.541525 0.540138
AS15830:0.204947 0.088012
AS15830:0.320905 0.088392
AS47215:0.241805 0.122462
AS196854:0.367412 0.250071
AS50471:5.159788 4.971400
AS35352:0.211430 0.208164
AS45758:0.454524 0.227164
AS45758:0.468022 0.229454
AS45758:0.244935 0.223772
AS45758:0.358261 0.234435
AS4847:0.388609 0.270802
AS37986:0.276214 0.150275
AS46015:5.223533 4.885130
AS45668:0.431946 0.266195
AS38901:0.163360 0.141514
AS4691:0.307296 0.187593
AS45855:5.094694 4.802957
AS38652:0.340009 0.199257
AS38193:0.701016 0.234281
AS4538:0.073645 0.073404
AS56041:0.339790 0.284828
AS38544:0.118162 0.106164
AS56041:0.410263 0.292515
AS2510:0.945835 0.324495
AS2510:0.285894 0.168322
AS17884:0.686854 0.293240
AS23884:0.317827 0.299294
AS131215:0.162848 0.156739
AS45676:0.202182 0.187538
AS38676:5.047700 4.949817
AS45773:1.427859 0.760687
AS45773:5.190168 4.990503
AS45773:0.249379 0.235954
AS45773:5.261408 5.070129
AS45773:0.336935 0.315817
AS2516:0.311172 0.194847
AS2514:0.311308 0.186015
AS2514:5.034529 4.943043
AS2514:0.349974 0.186542
AS2514:0.319773 0.185010
AS2514:0.417571 0.183595
AS45839:0.457572 0.097865
AS23671:0.760412 0.296669
AS23671:0.308230 0.124555
AS45820:0.310958 0.170870
AS6619:0.137226 0.135740
AS17971:0.178008 0.175743
AS23637:0.204714 0.179565
AS45634:0.209933 0.085501
AS23637:0.201558 0.182900
AS23637:0.316912 0.184757
AS17621:1.354237 0.310502
AS17621:5.331155 5.082625
AS45538:0.188891 0.158609
AS9371:0.309218 0.191301
AS9371:0.306717 0.190964
AS9371:0.316514 0.195724
AS9371:0.314290 0.189427
AS9371:0.310136 0.192971
AS9371:0.308068 0.191059
AS9371:0.305708 0.190299
AS9371:0.313397 0.188972
AS9371:0.304051 0.186836
AS9371:0.286666 0.165419
AS9371:0.311200 0.194536
AS9371:0.304281 0.184396
AS9371:0.438262 0.190322
AS9371:0.304778 0.189156
AS9371:0.309392 0.193021
AS9371:0.308635 0.190282
AS9371:0.309513 0.192037
AS9371:0.308947 0.192252
AS45538:0.441591 0.078876
AS17623:0.585946 0.290589
AS4134:0.448519 0.373420
AS4134:0.329255 0.331887
AS4670:0.314057 0.191830
AS4670:0.320428 0.197886
AS4134:0.368772 0.370659
AS2516:0.325166 0.296408
AS2516:1.591478 0.351788
AS2516:0.327233 0.192591
AS2516:0.566344 0.203478
AS2516:0.344864 0.209222
AS2516:0.333193 0.192157
AS2516:5.030918 4.937830
AS17920:0.386616 0.388562
AS9919:5.205921 4.966373
AS24557:0.695873 0.106800
AS24557:0.345569 0.107622
AS24557:0.223608 0.106923
AS24438:1.886631 0.336138
AS45916:0.286431 0.154408
AS24557:0.457956 0.110686
AS24557:0.344921 0.110733
AS4134:0.255761 0.242774
AS9304:0.370216 0.251700
AS38642:0.324036 0.207068
AS45496:0.099987 0.097898
AS4837:0.310449 0.274581
AS17506:0.211155 0.194968
AS17506:0.329972 0.199479
AS17506:5.156953 5.058901
AS17506:0.215475 0.198911
AS17506:0.215624 0.199002
AS17506:0.328227 0.198227
AS17506:5.156221 5.055336
AS17506:0.322780 0.294724
AS17506:0.338884 0.199512
AS17506:0.218110 0.197680
AS17506:0.338517 0.198384
AS17506:0.327485 0.196505
AS17506:0.232410 0.207768
AS17506:0.212107 0.196036
AS17506:0.221704 0.201606
AS17506:0.212805 0.197020
AS17506:0.329181 0.197895
AS17506:5.265676 5.071838
AS17506:0.213618 0.193834
AS17506:5.149813 5.052371
AS17506:0.222403 0.205577
AS17506:0.328572 0.188589
AS17506:0.332251 0.201891
AS17506:0.331952 0.199568
AS17506:5.169128 5.064178
AS17506:0.221454 0.197973
AS17506:0.245275 0.205944
AS17506:0.368381 0.312870
AS17506:0.332111 0.201945
AS17506:0.217759 0.203955
AS17506:5.162598 5.064906
AS17506:0.678430 0.199780
AS17506:5.076352 5.066829
AS45486:0.491163 0.504894
AS45486:0.497431 0.509683
AS9737:0.515977 0.129809
AS9737:0.139119 0.133584
AS4538:0.180148 0.064074
AS45508:0.173910 0.058470
AS17809:0.396849 0.293103
AS45577:0.236509 0.120879
AS24238:0.246630 0.121572
